1	1.50714e+07
2	7.69205e+06
3	5.12653e+06
4	3.95533e+06
5	3.11829e+06
6	2.60043e+06
7	2.22788e+06
8	1.9126e+06
9	1.70519e+06
10	1.54464e+06
11	1.39485e+06
12	1.31562e+06
13	1.21472e+06
14	1.14568e+06
15	1.02573e+06
16	996098
17	960957
18	919554
19	854422
20	858356
21	871854
22	826756
23	810886
24	862868
25	841947
26	815630
27	798043
28	765524
29	750792
30	741376
31	723014
32	719158
