2000	157419
2800	265559
3600	398322
4400	592072
5200	831306
6000	1.05186e+06
6800	1.39708e+06
7600	1.66166e+06
8400	1.96776e+06
9200	2.43647e+06
10000	2.77149e+06
10800	3.04304e+06
11600	3.79301e+06
12400	4.21259e+06
13200	4.86445e+06
14000	5.33548e+06
14800	5.92915e+06
15600	6.40909e+06
