1	202.167
2	259.333
3	358.667
4	411.5
5	502
6	766.833
7	849.667
8	958.167
9	1234
10	1280.5
11	1411.17
12	1487.17
13	1625
14	1820.33
15	1875.33
16	2079.83
17	2512.83
18	2291.17
19	2913.17
20	2737.5
21	2733
22	2961.33
23	3101.17
24	3041.83
25	3267
26	3315.17
27	3488.33
28	3707.67
29	3904.17
30	3853
31	3979.17
32	4063.33
