2000	142902
2800	260377
3600	416214
4400	583930
5200	826704
6000	1.09036e+06
6800	1.3793e+06
7600	1.68059e+06
8400	2.04109e+06
9200	2.46607e+06
10000	2.7539e+06
10800	3.25326e+06
11600	3.90574e+06
12400	4.28849e+06
13200	4.96325e+06
14000	5.45158e+06
14800	5.83207e+06
15600	6.55531e+06
