1	5.80011e+07
2	2.9002e+07
3	1.95681e+07
4	1.49396e+07
5	1.26879e+07
6	9.72694e+06
7	8.29053e+06
8	7.34441e+06
9	6.52034e+06
10	5.92999e+06
11	5.39417e+06
12	4.99528e+06
13	4.57477e+06
14	4.28889e+06
15	3.9818e+06
16	3.80639e+06
17	3.6719e+06
18	3.47451e+06
19	3.34502e+06
20	3.32613e+06
21	3.08174e+06
22	3.00112e+06
23	2.98487e+06
24	3.04756e+06
25	2.89675e+06
26	2.82302e+06
27	2.74531e+06
28	2.68109e+06
29	2.59304e+06
30	2.53595e+06
31	2.47749e+06
32	2.44509e+06
