1	1.90535e+06
2	966684
3	649987
4	503233
5	400556
6	349933
7	300659
8	252802
9	231826
10	217817
11	194530
12	177095
13	172815
14	156559
15	146942
16	141211
17	161491
18	163210
19	156665
20	141434
21	147047
22	151153
23	129446
24	141060
25	146114
26	145496
27	145007
28	148347
29	139048
30	147345
31	151903
32	134620
