1	58.8333
2	81.8333
3	122.5
4	166.167
5	219.667
6	257
7	350.333
8	328.5
9	382
10	408.333
11	478.667
12	548.833
13	539.667
14	602.833
15	593.833
16	688.5
17	722.333
18	759
19	1039.17
20	1018
21	972.167
22	1138.5
23	1043
24	1154.83
25	1200.83
26	1434.33
27	1284.33
28	1395.67
29	1502.17
30	1420.67
31	1355.17
32	1451.17
