1	202.333
2	260.167
3	403.833
4	446.833
5	498
6	712.333
7	788.333
8	968.833
9	1098.17
10	1225.67
11	1646.67
12	1623
13	1696.5
14	1800.17
15	2097
16	2363.67
17	2504.33
18	4212
19	2853.67
20	2511.5
21	2840.83
22	2803.33
23	3171.5
24	3363.5
25	3295.83
26	3372.67
27	3331.83
28	3401.5
29	3607.67
30	3783.5
31	3891.33
32	4128.67
