1	209.667
2	258.333
3	376.167
4	488.833
5	547.5
6	674.833
7	799.333
8	1111.5
9	1064.83
10	1246.17
11	1446.5
12	1485.33
13	1618.33
14	1880.17
15	1959.83
16	2253
17	2299.5
18	2329
19	2949.17
20	2656.5
21	2836
22	2896
23	2952.5
24	3125.5
25	3393.33
26	3214.83
27	3484
28	3898
29	3868.83
30	4225.17
31	3885.67
32	4213.5
